index, gene name
264,ENSG00000011638
265,ENSG00000012048
266,ENSG00000012061
267,ENSG00000012124
268,ENSG00000012171
269,ENSG00000012174
270,ENSG00000012211
271,ENSG00000012223
272,ENSG00000012232
273,ENSG00000012660
274,ENSG00000012779
275,ENSG00000012817
276,ENSG00000012822
277,ENSG00000012963
278,ENSG00000012983
279,ENSG00000013016
280,ENSG00000013275
281,ENSG00000013288
282,ENSG00000013293
283,ENSG00000013306
284,ENSG00000013364
285,ENSG00000013374
286,ENSG00000013375
287,ENSG00000013392
288,ENSG00000013441
289,ENSG00000013503
290,ENSG00000013523
291,ENSG00000013561
292,ENSG00000013563
293,ENSG00000013573
294,ENSG00000013583
295,ENSG00000013588
296,ENSG00000013619
297,ENSG00000013725
298,ENSG00000013810
299,ENSG00000014123
300,ENSG00000014138
301,ENSG00000014164
302,ENSG00000014216
303,ENSG00000014257
304,ENSG00000014641
305,ENSG00000014824
306,ENSG00000014914
307,ENSG00000014919
308,ENSG00000015133
309,ENSG00000015153
310,ENSG00000015171
311,ENSG00000015285
312,ENSG00000015475
313,ENSG00000015479
314,ENSG00000015532
315,ENSG00000015568
316,ENSG00000015676
317,ENSG00000016391
318,ENSG00000016864
319,ENSG00000017260
320,ENSG00000017427
321,ENSG00000017483
322,ENSG00000017797
323,ENSG00000018189
324,ENSG00000018236
325,ENSG00000018280
326,ENSG00000018408
327,ENSG00000018510
328,ENSG00000018610
329,ENSG00000018625
330,ENSG00000018699
331,ENSG00000018869
332,ENSG00000019144
333,ENSG00000019169
334,ENSG00000019186
335,ENSG00000019485
336,ENSG00000019505
337,ENSG00000019582
338,ENSG00000019991
339,ENSG00000019995
340,ENSG00000020129
341,ENSG00000020181
342,ENSG00000020256
343,ENSG00000020426
344,ENSG00000020577
345,ENSG00000020633
346,ENSG00000020922
347,ENSG00000021300
348,ENSG00000021355
349,ENSG00000021461
350,ENSG00000021488
351,ENSG00000021574
352,ENSG00000021645
353,ENSG00000021762
354,ENSG00000021776
355,ENSG00000021826
356,ENSG00000022267
357,ENSG00000022277
358,ENSG00000022556
359,ENSG00000022567
360,ENSG00000022840
361,ENSG00000022976
362,ENSG00000023041
363,ENSG00000023171
364,ENSG00000023228
365,ENSG00000023287
366,ENSG00000023318
367,ENSG00000023330
368,ENSG00000023445
369,ENSG00000023516
370,ENSG00000023572
371,ENSG00000023608
372,ENSG00000023697
373,ENSG00000023734
374,ENSG00000023839
375,ENSG00000023892
376,ENSG00000023902
377,ENSG00000023909
378,ENSG00000024048
379,ENSG00000024422
380,ENSG00000024526
381,ENSG00000024862
382,ENSG00000025039
383,ENSG00000025156
384,ENSG00000025293
385,ENSG00000025423
386,ENSG00000025434
387,ENSG00000025708
388,ENSG00000025770
389,ENSG00000025772
390,ENSG00000025796
391,ENSG00000025800
392,ENSG00000026025
393,ENSG00000026036
394,ENSG00000026103
395,ENSG00000026297
396,ENSG00000026508
397,ENSG00000026559
398,ENSG00000026652
399,ENSG00000026751
400,ENSG00000026950
401,ENSG00000027001
402,ENSG00000027075
403,ENSG00000027697
404,ENSG00000027847
405,ENSG00000027869
406,ENSG00000028116
407,ENSG00000028137
408,ENSG00000028203
409,ENSG00000028277
410,ENSG00000028310
411,ENSG00000028528
412,ENSG00000028839
413,ENSG00000029153
414,ENSG00000029363
415,ENSG00000029364
416,ENSG00000029534
417,ENSG00000029639
418,ENSG00000029725
419,ENSG00000029993
420,ENSG00000030066
421,ENSG00000030110
422,ENSG00000030419
423,ENSG00000030582
424,ENSG00000031003
425,ENSG00000031081
426,ENSG00000031691
427,ENSG00000031698
428,ENSG00000031823
429,ENSG00000032219
430,ENSG00000032389
431,ENSG00000032444
432,ENSG00000032742
433,ENSG00000033011
434,ENSG00000033030
435,ENSG00000033050
436,ENSG00000033100
437,ENSG00000033122
438,ENSG00000033170
439,ENSG00000033178
440,ENSG00000033327
441,ENSG00000033627
442,ENSG00000033800
443,ENSG00000033867
444,ENSG00000034053
445,ENSG00000034152
446,ENSG00000034239
447,ENSG00000034510
448,ENSG00000034533
449,ENSG00000034677
450,ENSG00000034693
451,ENSG00000034713
452,ENSG00000035115
453,ENSG00000035141
454,ENSG00000035403
455,ENSG00000035499
456,ENSG00000035664
457,ENSG00000035681
458,ENSG00000035687
459,ENSG00000035720
460,ENSG00000035862
461,ENSG00000035928
462,ENSG00000036054
463,ENSG00000036257
464,ENSG00000036448
465,ENSG00000036530
466,ENSG00000036549
467,ENSG00000036565
468,ENSG00000036828
469,ENSG00000037042
470,ENSG00000037241
471,ENSG00000037280
472,ENSG00000037474
473,ENSG00000037637
474,ENSG00000037749
475,ENSG00000037757
476,ENSG00000037897
477,ENSG00000038002
478,ENSG00000038210
479,ENSG00000038219
480,ENSG00000038274
481,ENSG00000038358
482,ENSG00000038382
483,ENSG00000038427
484,ENSG00000038532
485,ENSG00000038945
486,ENSG00000039068
487,ENSG00000039123
488,ENSG00000039319
489,ENSG00000039523
490,ENSG00000039560
491,ENSG00000039650
492,ENSG00000040199
493,ENSG00000040275
494,ENSG00000040341
495,ENSG00000040487
496,ENSG00000040531
497,ENSG00000040608
498,ENSG00000040633
499,ENSG00000040933
500,ENSG00000041353
501,ENSG00000041357
502,ENSG00000041515
503,ENSG00000041802
504,ENSG00000041880
505,ENSG00000041988
506,ENSG00000042062
507,ENSG00000042088
508,ENSG00000042286
509,ENSG00000042304
510,ENSG00000042317
511,ENSG00000042429
512,ENSG00000042445
513,ENSG00000042493
514,ENSG00000042753
515,ENSG00000042832
516,ENSG00000042980
517,ENSG00000043039
518,ENSG00000043093
519,ENSG00000043143
520,ENSG00000043462
521,ENSG00000043514
522,ENSG00000043591
523,ENSG00000044090
524,ENSG00000044115
525,ENSG00000044446
526,ENSG00000044459
527,ENSG00000044574
528,ENSG00000046604
529,ENSG00000046647
530,ENSG00000046651
531,ENSG00000046653
532,ENSG00000046889
533,ENSG00000047056
534,ENSG00000047188
535,ENSG00000047230
536,ENSG00000047249
537,ENSG00000047315
538,ENSG00000047346
539,ENSG00000047365
540,ENSG00000047410
541,ENSG00000047457
542,ENSG00000047578
543,ENSG00000047579
544,ENSG00000047597
545,ENSG00000047617
546,ENSG00000047621
547,ENSG00000047634
548,ENSG00000047644
549,ENSG00000047648
550,ENSG00000047662
551,ENSG00000047849
552,ENSG00000047932
553,ENSG00000048028
554,ENSG00000048052
555,ENSG00000048140
556,ENSG00000048162
557,ENSG00000048342
558,ENSG00000048392
559,ENSG00000048405
560,ENSG00000048462
561,ENSG00000048471
562,ENSG00000048544
563,ENSG00000048649
564,ENSG00000048707
565,ENSG00000048740
566,ENSG00000048828
567,ENSG00000048991
568,ENSG00000049089
569,ENSG00000049130
570,ENSG00000049167
571,ENSG00000049192
572,ENSG00000049239
573,ENSG00000049245
574,ENSG00000049246
575,ENSG00000049247
576,ENSG00000049249
577,ENSG00000049323
578,ENSG00000049449
579,ENSG00000049540
580,ENSG00000049541
581,ENSG00000049618
582,ENSG00000049656
583,ENSG00000049759
584,ENSG00000049768
585,ENSG00000049769
586,ENSG00000049860
587,ENSG00000049883
588,ENSG00000050030
589,ENSG00000050130
590,ENSG00000050165
591,ENSG00000050327
592,ENSG00000050344
593,ENSG00000050393
594,ENSG00000050405
595,ENSG00000050426
596,ENSG00000050438
597,ENSG00000050555
598,ENSG00000050628
599,ENSG00000050730
600,ENSG00000050748
601,ENSG00000050767
602,ENSG00000051009
603,ENSG00000051108
604,ENSG00000051128
605,ENSG00000051180
606,ENSG00000051341
607,ENSG00000051382
608,ENSG00000051523
609,ENSG00000051596
610,ENSG00000051620
611,ENSG00000051825
612,ENSG00000052126
613,ENSG00000052344
614,ENSG00000052723
615,ENSG00000052749
616,ENSG00000052795
617,ENSG00000052802
618,ENSG00000052841
619,ENSG00000053108
620,ENSG00000053254
621,ENSG00000053328
622,ENSG00000053371
623,ENSG00000053372
624,ENSG00000053501
625,ENSG00000053524
626,ENSG00000053702
627,ENSG00000053770
628,ENSG00000053900
629,ENSG00000053918
630,ENSG00000054116
631,ENSG00000054118
632,ENSG00000054148
633,ENSG00000054179
634,ENSG00000054219
635,ENSG00000054267
636,ENSG00000054277
637,ENSG00000054282
638,ENSG00000054356
639,ENSG00000054523
640,ENSG00000054611
641,ENSG00000054654
642,ENSG00000054690
643,ENSG00000054793
644,ENSG00000054965
645,ENSG00000054967
646,ENSG00000054983
647,ENSG00000055044
648,ENSG00000055070
649,ENSG00000055118
650,ENSG00000055130
651,ENSG00000055147
652,ENSG00000055163
653,ENSG00000055208
654,ENSG00000055211
655,ENSG00000055332
656,ENSG00000055483
657,ENSG00000055609
658,ENSG00000055732
659,ENSG00000055917
660,ENSG00000055950
661,ENSG00000055955
662,ENSG00000055957
663,ENSG00000056050
664,ENSG00000056097
665,ENSG00000056277
666,ENSG00000056558
667,ENSG00000056586
668,ENSG00000056736
669,ENSG00000056972
670,ENSG00000057019
671,ENSG00000057252
672,ENSG00000057294
673,ENSG00000057468
674,ENSG00000057608
675,ENSG00000057657
676,ENSG00000057663
677,ENSG00000057704
678,ENSG00000057757
679,ENSG00000057935
680,ENSG00000058056
681,ENSG00000058063
682,ENSG00000058085
683,ENSG00000058091
684,ENSG00000058262
685,ENSG00000058272
686,ENSG00000058335
687,ENSG00000058453
688,ENSG00000058600
689,ENSG00000058668
690,ENSG00000058673
691,ENSG00000058729
692,ENSG00000058799
693,ENSG00000058804
694,ENSG00000058866
695,ENSG00000059122
696,ENSG00000059145
697,ENSG00000059377
698,ENSG00000059378
699,ENSG00000059573
700,ENSG00000059588
701,ENSG00000059691
702,ENSG00000059728
703,ENSG00000059758
704,ENSG00000059769
705,ENSG00000059804
706,ENSG00000059915
707,ENSG00000060069
708,ENSG00000060138
709,ENSG00000060140
710,ENSG00000060237
711,ENSG00000060339
712,ENSG00000060491
713,ENSG00000060558
714,ENSG00000060642
715,ENSG00000060656
716,ENSG00000060688
717,ENSG00000060709
718,ENSG00000060749
719,ENSG00000060762
720,ENSG00000060971
721,ENSG00000060982
722,ENSG00000061273
723,ENSG00000061337
724,ENSG00000061455
725,ENSG00000061676
726,ENSG00000061794
727,ENSG00000061918
728,ENSG00000061936
729,ENSG00000061938
730,ENSG00000061987
731,ENSG00000062038
732,ENSG00000062194
733,ENSG00000062282
734,ENSG00000062370
735,ENSG00000062485
736,ENSG00000062524
737,ENSG00000062582
738,ENSG00000062598
739,ENSG00000062650
740,ENSG00000062716
741,ENSG00000062725
742,ENSG00000062822
743,ENSG00000063046
744,ENSG00000063127
745,ENSG00000063169
746,ENSG00000063176
747,ENSG00000063177
748,ENSG00000063180
749,ENSG00000063241
750,ENSG00000063244
751,ENSG00000063245
752,ENSG00000063322
753,ENSG00000063438
754,ENSG00000063587
755,ENSG00000063601
756,ENSG00000063660
757,ENSG00000063761
758,ENSG00000063854
759,ENSG00000063978
760,ENSG00000064012
761,ENSG00000064042
762,ENSG00000064102
763,ENSG00000064115
764,ENSG00000064199
765,ENSG00000064201
766,ENSG00000064225
767,ENSG00000064270
768,ENSG00000064309
769,ENSG00000064313
770,ENSG00000064393
771,ENSG00000064419
772,ENSG00000064489
773,ENSG00000064490
774,ENSG00000064545
775,ENSG00000064547
776,ENSG00000064601
777,ENSG00000064607
778,ENSG00000064651
779,ENSG00000064652
780,ENSG00000064666
781,ENSG00000064687
782,ENSG00000064692
783,ENSG00000064703
784,ENSG00000064726
785,ENSG00000064763
786,ENSG00000064787
787,ENSG00000064886
788,ENSG00000064932
789,ENSG00000064933
790,ENSG00000064961
791,ENSG00000064989
792,ENSG00000064995
793,ENSG00000064999
794,ENSG00000065000
795,ENSG00000065029
796,ENSG00000065054
797,ENSG00000065057
798,ENSG00000065060
799,ENSG00000065135
800,ENSG00000065150
801,ENSG00000065154
802,ENSG00000065183
803,ENSG00000065243
804,ENSG00000065268
805,ENSG00000065308
806,ENSG00000065328
807,ENSG00000065357
808,ENSG00000065361
809,ENSG00000065413
810,ENSG00000065427
811,ENSG00000065457
812,ENSG00000065485
813,ENSG00000065491
814,ENSG00000065518
815,ENSG00000065526
816,ENSG00000065534
817,ENSG00000065548
818,ENSG00000065559
819,ENSG00000065600
820,ENSG00000065613
821,ENSG00000065615
822,ENSG00000065618
823,ENSG00000065621
824,ENSG00000065665
825,ENSG00000065675
826,ENSG00000065717
827,ENSG00000065802
828,ENSG00000065809
829,ENSG00000065833
830,ENSG00000065882
831,ENSG00000065883
832,ENSG00000065911
833,ENSG00000065923
834,ENSG00000065970
835,ENSG00000065978
836,ENSG00000065989
837,ENSG00000066027
838,ENSG00000066032
839,ENSG00000066044
840,ENSG00000066056
841,ENSG00000066084
842,ENSG00000066117
843,ENSG00000066135
844,ENSG00000066136
845,ENSG00000066185
846,ENSG00000066230
847,ENSG00000066279
848,ENSG00000066294
849,ENSG00000066322
850,ENSG00000066336
851,ENSG00000066382
852,ENSG00000066422
853,ENSG00000066427
854,ENSG00000066455
855,ENSG00000066468
856,ENSG00000066557
857,ENSG00000066583
858,ENSG00000066629
859,ENSG00000066651
860,ENSG00000066654
861,ENSG00000066697
862,ENSG00000066735
863,ENSG00000066739
864,ENSG00000066777
865,ENSG00000066813
866,ENSG00000066827
867,ENSG00000066855
868,ENSG00000066923
869,ENSG00000066926
870,ENSG00000066933
871,ENSG00000067048
872,ENSG00000067057
873,ENSG00000067064
874,ENSG00000067066
875,ENSG00000067082
876,ENSG00000067113
877,ENSG00000067141
878,ENSG00000067167
879,ENSG00000067177
880,ENSG00000067182
881,ENSG00000067191
882,ENSG00000067208
883,ENSG00000067221
884,ENSG00000067225
885,ENSG00000067248
886,ENSG00000067334
887,ENSG00000067365
888,ENSG00000067369
889,ENSG00000067445
890,ENSG00000067533
891,ENSG00000067560
892,ENSG00000067596
893,ENSG00000067601
894,ENSG00000067606
895,ENSG00000067646
896,ENSG00000067704
897,ENSG00000067715
898,ENSG00000067798
899,ENSG00000067829
900,ENSG00000067836
901,ENSG00000067840
902,ENSG00000067900
903,ENSG00000067955
904,ENSG00000067992
905,ENSG00000068001
906,ENSG00000068024
907,ENSG00000068028
908,ENSG00000068079
909,ENSG00000068097
910,ENSG00000068120
911,ENSG00000068137
912,ENSG00000068305
913,ENSG00000068308
914,ENSG00000068323
915,ENSG00000068354
916,ENSG00000068366
917,ENSG00000068383
918,ENSG00000068394
919,ENSG00000068400
920,ENSG00000068438
921,ENSG00000068489
922,ENSG00000068615
923,ENSG00000068650
924,ENSG00000068654
925,ENSG00000068697
926,ENSG00000068724
927,ENSG00000068745
928,ENSG00000068784
929,ENSG00000068796
930,ENSG00000068831
931,ENSG00000068878
932,ENSG00000068885
933,ENSG00000068903
934,ENSG00000068912
935,ENSG00000068971
936,ENSG00000068976
937,ENSG00000069020
938,ENSG00000069188
939,ENSG00000069248
940,ENSG00000069275
941,ENSG00000069329
942,ENSG00000069345
943,ENSG00000069399
944,ENSG00000069424
945,ENSG00000069431
946,ENSG00000069493
947,ENSG00000069509
948,ENSG00000069535
949,ENSG00000069667
950,ENSG00000069702
951,ENSG00000069812
952,ENSG00000069849
953,ENSG00000069869
954,ENSG00000069943
955,ENSG00000069956
956,ENSG00000069966
957,ENSG00000069974
958,ENSG00000069998
959,ENSG00000070010
960,ENSG00000070018
961,ENSG00000070047
962,ENSG00000070061
963,ENSG00000070081
964,ENSG00000070087
965,ENSG00000070159
966,ENSG00000070182
967,ENSG00000070190
968,ENSG00000070214
969,ENSG00000070269
970,ENSG00000070366
971,ENSG00000070367
972,ENSG00000070371
973,ENSG00000070388
974,ENSG00000070404
975,ENSG00000070413
976,ENSG00000070423
977,ENSG00000070444
978,ENSG00000070476
979,ENSG00000070495
980,ENSG00000070501
981,ENSG00000070526
982,ENSG00000070540
983,ENSG00000070601
984,ENSG00000070610
985,ENSG00000070614
986,ENSG00000070669
987,ENSG00000070718
988,ENSG00000070729
989,ENSG00000070731
990,ENSG00000070756
991,ENSG00000070759
992,ENSG00000070761
993,ENSG00000070770
994,ENSG00000070785
995,ENSG00000070808
996,ENSG00000070814
997,ENSG00000070831
998,ENSG00000070882
999,ENSG00000070915
1000,ENSG00000070950
1001,ENSG00000070961
1002,ENSG00000071051
1003,ENSG00000071054
1004,ENSG00000071073
1005,ENSG00000071082
1006,ENSG00000071127
1007,ENSG00000071189
1008,ENSG00000071205
1009,ENSG00000071242
1010,ENSG00000071243
1011,ENSG00000071246
1012,ENSG00000071282
1013,ENSG00000071462
1014,ENSG00000071537
1015,ENSG00000071539
1016,ENSG00000071553
1017,ENSG00000071564
1018,ENSG00000071575
1019,ENSG00000071626
1020,ENSG00000071655
1021,ENSG00000071794
1022,ENSG00000071859
1023,ENSG00000071889
1024,ENSG00000071894
1025,ENSG00000071909
1026,ENSG00000071967
1027,ENSG00000071994
1028,ENSG00000072042
1029,ENSG00000072062
1030,ENSG00000072071
1031,ENSG00000072080
1032,ENSG00000072110
1033,ENSG00000072121
1034,ENSG00000072133
1035,ENSG00000072134
1036,ENSG00000072135
1037,ENSG00000072163
1038,ENSG00000072195
1039,ENSG00000072210
1040,ENSG00000072274
1041,ENSG00000072310
1042,ENSG00000072364
1043,ENSG00000072401
1044,ENSG00000072415
1045,ENSG00000072422
1046,ENSG00000072501
1047,ENSG00000072506
1048,ENSG00000072518
1049,ENSG00000072571
1050,ENSG00000072609
1051,ENSG00000072657
1052,ENSG00000072682
1053,ENSG00000072694
1054,ENSG00000072736
1055,ENSG00000072756
1056,ENSG00000072778
1057,ENSG00000072786
1058,ENSG00000072803
1059,ENSG00000072818
1060,ENSG00000072840
1061,ENSG00000072849
1062,ENSG00000072858
1063,ENSG00000072952
1064,ENSG00000072954
1065,ENSG00000072958
1066,ENSG00000073008
1067,ENSG00000073050
1068,ENSG00000073060
1069,ENSG00000073067
1070,ENSG00000073111
1071,ENSG00000073146
1072,ENSG00000073150
1073,ENSG00000073169
1074,ENSG00000073282
1075,ENSG00000073331
1076,ENSG00000073350
1077,ENSG00000073417
1078,ENSG00000073464
1079,ENSG00000073536
1080,ENSG00000073578
1081,ENSG00000073584
1082,ENSG00000073605
1083,ENSG00000073614
1084,ENSG00000073670
1085,ENSG00000073711
1086,ENSG00000073712
1087,ENSG00000073734
1088,ENSG00000073737
1089,ENSG00000073756
1090,ENSG00000073792
1091,ENSG00000073803
1092,ENSG00000073849
1093,ENSG00000073861
1094,ENSG00000073910
1095,ENSG00000073921
1096,ENSG00000073969
1097,ENSG00000074054
1098,ENSG00000074071
1099,ENSG00000074181
1100,ENSG00000074201
1101,ENSG00000074211
1102,ENSG00000074219
1103,ENSG00000074266
1104,ENSG00000074276
1105,ENSG00000074319
1106,ENSG00000074356
1107,ENSG00000074370
1108,ENSG00000074410
1109,ENSG00000074416
1110,ENSG00000074527
1111,ENSG00000074582
1112,ENSG00000074590
1113,ENSG00000074603
1114,ENSG00000074621
1115,ENSG00000074657
1116,ENSG00000074660
1117,ENSG00000074695
1118,ENSG00000074696
1119,ENSG00000074706
1120,ENSG00000074755
1121,ENSG00000074800
1122,ENSG00000074803
1123,ENSG00000074842
1124,ENSG00000074855
1125,ENSG00000074935
1126,ENSG00000074964
1127,ENSG00000074966
1128,ENSG00000075035
1129,ENSG00000075043
1130,ENSG00000075089
1131,ENSG00000075131
1132,ENSG00000075142
1133,ENSG00000075151
1134,ENSG00000075188
1135,ENSG00000075213
1136,ENSG00000075218
1137,ENSG00000075223
1138,ENSG00000075234
1139,ENSG00000075239
1140,ENSG00000075240
1141,ENSG00000075275
1142,ENSG00000075292
1143,ENSG00000075303
1144,ENSG00000075336
1145,ENSG00000075340
1146,ENSG00000075391
1147,ENSG00000075399
1148,ENSG00000075407
1149,ENSG00000075413
1150,ENSG00000075415
1151,ENSG00000075420
1152,ENSG00000075426
1153,ENSG00000075539
1154,ENSG00000075568
1155,ENSG00000075618
1156,ENSG00000075624
1157,ENSG00000075643
1158,ENSG00000075651
1159,ENSG00000075702
1160,ENSG00000075711
1161,ENSG00000075785
1162,ENSG00000075790
1163,ENSG00000075826
1164,ENSG00000075856
1165,ENSG00000075884
1166,ENSG00000075914
1167,ENSG00000075945
1168,ENSG00000075975
1169,ENSG00000076003
1170,ENSG00000076043
1171,ENSG00000076053
1172,ENSG00000076067
1173,ENSG00000076108
1174,ENSG00000076201
1175,ENSG00000076242
1176,ENSG00000076248
1177,ENSG00000076258
1178,ENSG00000076321
1179,ENSG00000076351
1180,ENSG00000076356
1181,ENSG00000076382
1182,ENSG00000076513
1183,ENSG00000076554
1184,ENSG00000076555
1185,ENSG00000076604
1186,ENSG00000076641
1187,ENSG00000076650
1188,ENSG00000076662
1189,ENSG00000076685
1190,ENSG00000076706
1191,ENSG00000076716
1192,ENSG00000076770
1193,ENSG00000076864
1194,ENSG00000076924
1195,ENSG00000076928
1196,ENSG00000076944
1197,ENSG00000076984
1198,ENSG00000077044
1199,ENSG00000077063
1200,ENSG00000077097
1201,ENSG00000077147
1202,ENSG00000077150
1203,ENSG00000077152
1204,ENSG00000077157
1205,ENSG00000077232
1206,ENSG00000077235
1207,ENSG00000077238
1208,ENSG00000077254
1209,ENSG00000077264
1210,ENSG00000077312
1211,ENSG00000077327
1212,ENSG00000077348
1213,ENSG00000077380
1214,ENSG00000077420
1215,ENSG00000077454
1216,ENSG00000077458
1217,ENSG00000077463
1218,ENSG00000077514
1219,ENSG00000077549
1220,ENSG00000077585
1221,ENSG00000077616
1222,ENSG00000077684
1223,ENSG00000077713
1224,ENSG00000077721
1225,ENSG00000077782
1226,ENSG00000077800
1227,ENSG00000077942
1228,ENSG00000077943
1229,ENSG00000077984
1230,ENSG00000078018
1231,ENSG00000078043
1232,ENSG00000078053
1233,ENSG00000078061
1234,ENSG00000078070
1235,ENSG00000078081
1236,ENSG00000078098
1237,ENSG00000078114
1238,ENSG00000078124
1239,ENSG00000078140
1240,ENSG00000078142
1241,ENSG00000078177
1242,ENSG00000078237
1243,ENSG00000078246
1244,ENSG00000078269
1245,ENSG00000078295
1246,ENSG00000078304
1247,ENSG00000078319
